Years in the past from 1950,Ice Volume,Temperature Anomaly,CO2 for Ice,Temperature for Ice
524296.0,23.3,2.28,198.29417538469403,218.3
524286.0,23.2,2.292,195.87573909141443,217.6
524276.0,23.2,2.304,194.65141317549399,217.2
524266.0,23.2,2.317,190.50284337603904,218.2
524256.0,23.2,2.348,193.02021337722056,218.3
524246.0,23.2,2.362,191.8856673685563,217.8
524236.0,23.2,2.376,190.75739808941378,218.3
524226.0,23.2,2.389,193.00049226913703,216.8
524216.0,23.2,2.402,191.4761142959414,218.0
524206.0,23.2,2.415,191.58573439908614,219.4
524196.00000000006,23.2,2.429,192.37047527166976,218.4
524186.0,23.2,2.443,192.6236483930915,217.9
524175.99999999994,23.2,2.456,196.96328822867957,217.5
524166.0,23.1,2.469,195.79039289658348,218.4
524156.0,23.1,2.484,193.21020619774924,217.8
524146.00000000006,23.1,2.497,194.3760035369042,216.9
524136.0,23.1,2.532,191.51895944996556,216.6
524125.99999999994,23.1,2.547,189.52313905154722,218.6
524116.0,23.1,2.563,190.41145637495399,217.9
524106.0,23.1,2.578,191.7049630706334,217.8
524096.00000000006,23.1,2.614,187.25256339861124,218.1
524086.0,23.1,2.63,191.20739896471937,216.2
524075.99999999994,23.1,2.667,189.51763426245728,218.3
524066.0,23.1,2.684,190.2606131810841,216.7
524056.0,23.1,2.721,191.7237910053392,217.5
524046.00000000006,23.1,2.739,188.54215704394005,217.3
524036.0,23.1,2.777,188.6564989836098,216.5
524025.99999999994,23.1,2.794,188.9556833468375,218.3
524016.0,23.1,2.832,187.78531136917942,218.5
524006.0,23.1,2.871,187.7267726989902,219.2
523996.00000000006,23.1,2.89,188.64072093684447,218.4
523986.0,23.1,2.929,188.59044595252618,218.0
523975.99999999994,23.1,2.968,184.87510819689115,220.1
523966.0,23.1,3.008,189.01145740964958,216.8
523956.0,23.1,3.049,185.64837724764448,217.9
523946.00000000006,23.1,3.09,188.87750852438725,217.5
523936.0,23.1,3.131,188.52153443206024,217.1
523925.99999999994,23.1,3.172,189.03208526365853,217.4
523916.0,23.1,3.213,187.12107228232756,217.5
523906.0,23.1,3.254,188.73157502184154,217.8
523896.00000000006,23.1,3.295,188.2127161368506,218.9
523886.0,23.1,3.335,188.46984987600774,217.3
523875.99999999994,23.1,3.376,187.44688100668245,217.2
523866.0,23.1,3.435,187.08794749517838,217.0
523856.0,23.1,3.475,187.6657005045612,217.0
523846.00000000006,23.1,3.514,188.57060817148658,217.1
523836.0,23.1,3.574,193.90294365325792,217.7
523825.99999999994,23.1,3.613,191.27099266967372,217.8
523816.0,23.1,3.673,192.9746062473733,218.3
523806.0,23.1,3.712,188.43646889385016,217.5
523796.00000000006,23.1,3.77,188.49917580509657,216.7
523786.0,23.1,3.809,192.7099140092297,217.3
523775.99999999994,23.1,3.867,191.08550485764974,217.7
523766.0,23.1,3.906,191.58428202340798,218.4
523756.0,23.1,3.963,191.51661846127155,217.1
523746.00000000006,23.1,4.02,188.95303905155185,216.3
523736.0,23.1,4.077,191.41876528996985,217.4
523725.99999999994,23.1,4.113,193.60063929670704,218.0
523716.0,23.1,4.169,196.05515178135056,217.8
523706.0,23.1,4.225,193.72302093582547,218.4
523696.00000000006,23.1,4.282,190.47301770392272,218.0
523686.0,23.1,4.336,189.99022495118814,216.6
523675.99999999994,23.1,4.39,193.92595404672443,217.0
523666.0,23.1,4.445,187.76130879373025,217.6
523656.0,23.1,4.478,192.65750201107113,216.7
523646.00000000006,23.1,4.533,190.87078412905063,216.5
523636.0,23.1,4.565,188.40117180397905,217.2
523625.99999999994,23.1,4.596,190.05178294941018,218.5
523616.0,23.1,4.627,187.24278170075527,218.6
523606.0,23.1,4.658,185.22605259203294,218.3
523596.00000000006,23.1,4.688,187.9571766507431,217.8
523586.0,23.0,4.697,190.7825043804128,216.0
523575.99999999994,23.0,4.725,187.38113959770786,217.5
523566.0,23.0,4.733,191.27052755302162,217.8
523556.0,23.0,4.741,187.2242115241,217.2
523546.00000000006,23.0,4.748,187.0216472475,219.4
523536.0,23.0,4.754,184.67921815,219.2
523525.99999999994,23.0,4.759,185.207494535,216.4
523516.0,23.0,4.745,188.4866056205,217.4
523506.0,23.0,4.75,190.01358890950002,216.5
523496.00000000006,23.0,4.735,186.13368892427502,217.4
523486.0,23.0,4.719,189.397339585125,217.8
523475.99999999994,23.0,4.701,190.53007546182502,218.6
523466.0,23.0,4.683,190.08050149462503,218.3
523456.0,23.0,4.662,188.6041093398,218.9
523446.00000000006,23.0,4.642,197.67188495834998,218.4
523436.0,23.0,4.602,193.532820435975,217.4
523425.99999999994,23.0,4.562,186.77935625474998,216.8
523416.0,23.0,4.542,187.98535915199997,217.2
523406.0,23.0,4.502,183.12944747075,217.0
523396.00000000006,23.0,4.462,184.6823772,217.0
523386.0,23.0,4.399,186.726894870075,218.0
523375.99999999994,23.0,4.359,180.565516782075,217.1
523366.0,23.0,4.301,180.69369987574999,218.2
523356.0,23.0,4.263,182.66041686875002,217.1
523346.00000000006,23.0,4.205,183.37891829900002,218.2
523336.0,23.0,4.149,186.541161542,216.9
523325.99999999994,23.0,4.092,184.51815170625,217.7
523316.0,23.0,4.036,184.57168235580002,217.3
523306.0,23.0,3.961,183.7673068405,218.3
523296.00000000006,22.9,3.906,186.0128248,216.9
523286.0,22.9,3.833,185.5131813934,215.7
523275.99999999994,23.0,3.76,185.43660435787498,216.3
523266.0,23.0,3.709,186.43114764435,216.1
523256.0,23.0,3.617,188.08462820879998,216.3
523246.00000000006,23.0,3.546,187.3935686286,216.1
523236.0,23.0,3.476,186.271358966325,216.4
523225.99999999994,23.0,3.387,194.928153007,215.4
523216.0,23.0,3.32,190.0614572262,215.6
523206.0,23.0,3.233,191.95313370887501,216.5
523196.00000000006,23.0,3.147,191.23379793375,216.2
523186.0,23.0,3.062,191.5337587855875,216.3
523175.99999999994,23.0,2.979,191.95350057714998,215.2
523166.0,23.0,2.896,191.46001174245,215.6
523156.0,23.0,2.814,192.712370759625,215.3
523146.00000000006,23.0,2.734,190.6078690615,213.8
523136.0,23.0,2.673,189.304523923175,215.2
523125.99999999994,23.0,2.594,187.586392521325,215.3
523116.0,23.0,2.515,190.5849616488,214.4
523106.0,23.0,2.457,189.27849064935,215.6
523096.00000000006,23.1,2.401,188.98634898427503,216.1
523086.0,23.1,2.345,189.286787345625,214.6
523075.99999999994,23.1,2.289,189.95757968037498,216.0
523066.0,23.1,2.236,191.816137593,214.0
523056.0,23.1,2.182,191.59419376510002,213.8
523046.00000000006,23.1,2.13,192.63389865615,214.8
523036.0,23.1,2.079,189.156744422,213.3
523025.99999999994,23.1,2.049,189.6458701976,215.1
523016.0,23.1,2.0,193.10010418009998,215.5
523006.0,23.1,1.972,192.8154242622,214.2
522996.00000000006,23.1,1.945,193.80250764615002,214.1
522986.0,23.1,1.9,193.8897968002,214.4
522975.99999999994,23.1,1.877,192.68758991725,212.8
522966.0,23.1,1.854,193.25940327540002,213.4
522956.0,23.1,1.853,192.8724796734,213.1
522946.00000000006,23.1,1.832,192.26433856792502,213.6
522936.0,23.1,1.814,188.0966829643,213.1
522925.99999999994,23.1,1.814,192.39141674277,214.4
522916.0,23.1,1.796,191.0119519104,213.9
522906.0,23.1,1.798,189.82870639425,214.1
522896.00000000006,23.1,1.8,189.2132558424,213.0
522886.0,23.1,1.782,189.24251845,212.7
522875.99999999994,23.1,1.782,189.77280474485,214.2
522866.0,23.1,1.783,191.28441196185,213.5
522856.0,23.1,1.803,190.9669244527,214.7
522846.00000000006,23.1,1.803,191.375496743275,213.9
522836.0,23.1,1.802,191.5673410079,213.5
522825.99999999994,23.1,1.822,188.2467783878,213.2
522816.0,23.1,1.82,188.475316491,213.7
522806.0,23.1,1.837,186.51738769949998,214.4
522796.00000000006,23.1,1.854,185.98864642130002,214.2
522786.0,23.1,1.871,184.2981804458,213.7
522775.99999999994,23.1,1.888,182.936081584225,213.1
522766.0,23.1,1.904,187.14328122450002,213.6
522756.0,23.1,1.919,190.33222284570002,214.0
522746.00000000006,23.1,1.933,187.999563507075,214.8
522736.0,23.1,1.966,188.4753253155,214.4
522725.99999999994,23.1,1.978,189.94686495800002,213.7
522716.0,23.1,2.009,193.71283854975002,214.7
522706.0,23.1,2.02,192.9276430365,214.7
522696.00000000006,23.1,2.049,192.507154839675,214.2
522686.0,23.1,2.078,193.3257604058,214.0
522675.99999999994,23.1,2.107,193.90502757875,213.0
522666.0,23.1,2.135,196.41665588339998,213.2
522656.0,23.1,2.162,196.9080549903,213.8
522646.00000000006,23.1,2.189,192.46518778166669,213.4
522636.0,23.1,2.215,195.247244775875,214.3
522625.99999999994,23.1,2.241,194.110429478875,215.6
522616.0,23.1,2.267,194.60682974099998,213.9
522606.0,23.1,2.312,194.4295742917,214.4
522596.00000000006,23.1,2.336,195.08012700165003,213.5
522586.0,23.1,2.361,195.93861278715002,213.3
522575.99999999994,23.1,2.384,199.302319209275,213.3
522566.0,23.1,2.407,196.70181603277499,213.3
522556.0,23.1,2.429,196.32609642975,214.1
522546.00000000006,23.1,2.471,197.646004846875,213.6
522536.0,23.1,2.493,196.89622890765,213.9
522525.99999999994,23.1,2.514,197.12526326695,215.3
522516.0,23.1,2.535,197.79975641045,213.3
522506.0,23.1,2.575,200.03106638475,215.2
522496.00000000006,23.1,2.595,195.627148340675,213.7
522486.0,23.1,2.615,195.2662323655,213.7
522475.99999999994,23.1,2.654,194.46060405395,214.1
522466.0,23.1,2.673,194.47027317217498,214.9
522456.0,23.1,2.691,196.47191999325,215.5
522446.00000000006,23.1,2.728,195.41091567172498,215.7
522436.0,23.1,2.746,195.93175875274997,215.1
522425.99999999994,23.1,2.783,194.8874767012333,214.4
522416.0,23.1,2.8,195.7913334535,214.3
522406.0,23.1,2.817,196.266613322,213.9
522396.00000000006,23.1,2.853,196.20185201500001,215.1
522386.0,23.1,2.869,199.6474818549,215.6
522375.99999999994,23.1,2.905,199.48892963999998,215.4
522366.0,23.1,2.921,200.2924224414,214.9
522356.0,23.1,2.957,198.89171239745002,214.2
522346.00000000006,23.1,2.974,197.16130487224999,217.4
522336.0,23.1,3.01,202.795646976,216.4
522325.99999999994,23.1,3.026,203.0917776366,216.2
522316.0,23.1,3.062,198.7828307793,215.7
522306.0,23.1,3.099,203.60050857025,215.9
522296.00000000006,23.1,3.115,205.3761847385,215.4
522286.0,23.1,3.152,204.46706210535,215.9
522275.99999999994,23.1,3.189,203.6185257355,213.1
522266.0,23.1,3.206,201.35769286432503,214.6
522256.0,23.1,3.243,200.29875552115,215.7
522246.00000000006,23.1,3.28,201.06305549865002,214.2
522236.0,23.1,3.297,202.04126672700002,214.2
522225.99999999994,23.1,3.335,201.88660042935,214.9
522216.0,23.1,3.372,201.8276293501,213.8
522206.0,23.1,3.389,201.81310262977502,214.2
522196.00000000006,23.1,3.427,200.5019756069,213.0
522186.0,23.1,3.464,203.28865874520002,213.5
522175.99999999994,23.1,3.502,198.799944457875,214.2
522166.0,23.1,3.519,204.123014498,213.4
522156.0,23.1,3.557,201.7797825328,214.0
522146.00000000006,23.1,3.595,200.09164615275,214.8
522136.0,23.1,3.613,198.9617645275,214.4
522125.99999999994,23.1,3.65,205.10239260525,214.1
522116.0,23.1,3.668,203.76951759,214.8
522106.0,23.1,3.706,203.7543230524,214.4
522096.00000000006,23.1,3.723,202.76033458287498,214.2
522086.0,23.1,3.74,203.514345808,212.9
522075.99999999994,23.1,3.776,206.3568576216,216.1
522066.0,23.1,3.793,210.157174784,213.9
522056.0,23.1,3.809,207.34584681975,213.3
522046.00000000006,23.1,3.825,208.25190909,213.3
522036.0,23.2,3.84,209.65639176,214.4
522025.99999999994,23.2,3.856,206.586570978,214.3
522016.0,23.2,3.871,212.50552869749998,213.9
522006.0,23.2,3.885,209.83667782650002,214.1
521996.00000000006,23.2,3.9,214.29589900083332,213.7
521986.0,23.2,3.914,212.135905967,213.3
521975.99999999994,23.2,3.928,212.09241359079002,212.7
521966.0,23.2,3.941,214.2064208262,213.0
521956.0,23.2,3.934,211.213425214,212.8
521946.00000000006,23.2,3.947,214.36039257750002,212.9
521936.0,23.2,3.959,208.335059710425,212.7
521925.99999999994,23.2,3.951,206.5229252229,212.8
521916.0,23.2,3.963,207.41115700100002,213.7
521906.0,23.2,3.955,207.99977968,213.3
521896.00000000006,23.2,3.966,210.7947524055,213.1
521886.0,23.2,3.957,207.2301825856,212.5
521875.99999999994,23.2,3.949,210.07869060075,213.3
521866.0,23.2,3.961,208.23327262075,212.1
521856.0,23.2,3.952,204.79190564040002,213.7
521846.00000000006,23.2,3.944,204.455553872625,213.1
521836.0,23.2,3.937,206.543994036,213.2
521825.99999999994,23.2,3.929,206.085787558,212.9
521816.0,23.2,3.941,205.650989878,213.2
521806.0,23.2,3.935,205.98808959113333,212.9
521796.00000000006,23.2,3.908,202.3448524395,212.7
521786.0,23.2,3.902,204.28298891580002,212.3
521775.99999999994,23.2,3.895,207.32358522299998,213.1
521766.0,23.2,3.888,208.685091262475,211.8
521756.0,23.2,3.881,209.495641888,212.6
521746.00000000006,23.2,3.876,209.326456305,212.5
521736.0,23.2,3.85,207.868080375675,212.0
521725.99999999994,23.2,3.844,204.77737582487998,211.6
521716.0,23.2,3.839,191.53156337775,211.7
521706.0,23.2,3.814,198.138503631,212.6
521696.00000000006,23.2,3.809,200.402973875925,212.4
521686.0,23.2,3.784,195.70159247466665,212.4
521675.99999999994,23.2,3.76,196.6742707386,212.3
521666.0,23.2,3.757,193.581354240625,211.1
521656.0,23.2,3.733,193.873098888,212.1
521646.00000000006,23.2,3.709,197.55250733926664,212.4
521636.0,23.2,3.706,192.59565555449998,211.7
521625.99999999994,23.2,3.684,193.08131430805,211.7
521616.0,23.2,3.661,193.690311850125,211.8
521606.0,23.2,3.638,197.90454896091208,211.6
521596.00000000006,23.2,3.635,201.32268604261674,210.4
521586.0,23.2,3.613,201.48445246633034,211.5
521575.99999999994,23.2,3.592,200.46615960740988,211.1
521566.0,23.2,3.57,200.96619797440226,211.4
521556.0,23.2,3.548,201.53203042679758,211.7
521546.00000000006,23.2,3.526,204.18539759772148,209.7
521536.0,23.2,3.504,205.49006636725477,211.1
521525.99999999994,23.2,3.483,201.12434903906262,210.3
521516.0,23.2,3.461,199.89056576724948,210.4
521506.0,23.2,3.44,200.8960917386434,210.3
521496.00000000006,23.2,3.419,204.82674347655342,209.5
521486.0,23.2,3.398,206.35415471090323,210.8
521475.99999999994,23.2,3.377,204.26047843855292,210.7
521466.0,23.2,3.357,203.16207190191966,210.1
521456.0,23.2,3.337,201.66462398159248,211.1
521446.00000000006,23.2,3.317,204.2219503591491,209.9
521436.0,23.2,3.278,203.18091908152513,211.1
521425.99999999994,23.2,3.258,201.68967291161366,209.1
521416.0,23.2,3.238,204.30591912829976,210.0
521406.0,23.2,3.22,201.99679013111552,210.1
521396.00000000006,23.2,3.181,206.22156348649375,209.4
521386.0,23.2,3.161,204.82615482707928,210.1
521375.99999999994,23.2,3.142,212.28537276723182,209.4
521366.0,23.2,3.102,210.4383494018988,209.0
521356.0,23.2,3.083,211.4870756888481,209.0
521346.00000000006,23.2,3.064,207.9533487146811,209.0
521336.0,23.2,3.025,213.9182293789752,208.8
521325.99999999994,23.2,3.006,214.5013713408328,210.4
521316.0,23.2,2.967,217.51186974587569,209.6
521306.0,23.2,2.948,222.71746789063323,208.8
521296.00000000006,23.2,2.909,221.7721744693644,209.6
521286.0,23.2,2.891,219.24687294689662,209.7
521275.99999999994,23.2,2.852,218.34888238109227,209.0
521266.0,23.2,2.833,216.41663219437746,208.7
521256.0,23.2,2.794,214.18284619947886,208.9
521246.00000000006,23.2,2.755,210.83763232817873,209.3
521236.0,23.2,2.736,210.2720270577908,209.3
521225.99999999994,23.2,2.697,207.5966069009341,209.6
521216.0,23.2,2.659,204.25993514002081,209.3
521206.0,23.2,2.639,203.7878948817506,209.1
521196.00000000006,23.2,2.6,205.65965094423697,209.1
521186.0,23.2,2.561,206.18208295015899,209.2
521175.99999999994,23.2,2.523,200.97514386943084,209.0
521166.0,23.2,2.483,201.57862918592315,209.1
521156.0,23.2,2.465,200.12004323663527,208.2
521146.00000000006,23.2,2.427,204.05803785391646,209.8
521136.0,23.2,2.388,203.8713291389937,209.3
521125.99999999994,23.2,2.369,204.37676012041777,210.0
521116.0,23.2,2.33,206.74402693868802,208.6
521106.0,23.2,2.292,207.40999031146947,209.3
521096.00000000006,23.2,2.274,207.63643592103043,208.9
521086.0,23.2,2.236,211.57084710504336,209.2
521075.99999999994,23.2,2.198,215.07712976760632,209.5
521066.0,23.2,2.181,213.81781717736385,208.8
521056.0,23.2,2.143,219.08254103386616,209.7
521046.00000000006,23.2,2.125,220.7236106732058,208.4
521036.0,23.2,2.089,221.1479059817251,209.2
521025.99999999994,23.2,2.071,223.71721395019227,210.1
521016.0,23.1,2.035,223.261990272584,208.1
521006.0,23.1,2.019,221.13790909272413,208.6
520996.00000000006,23.1,2.002,220.3743647767866,210.0
520986.0,23.1,1.967,217.95673832028174,209.0
520975.99999999994,23.1,1.951,213.88701388029443,209.2
520966.0,23.1,1.917,216.8579026931373,210.7
520956.0,23.1,1.903,208.19350573591464,209.0
520946.00000000006,23.1,1.889,214.7766439566713,209.6
520936.0,23.1,1.854,210.2748744860088,208.6
520925.99999999994,23.1,1.841,207.67411308560085,209.4
520916.0,23.1,1.827,212.4366913146648,208.8
520906.0,23.1,1.813,215.69652704379405,208.9
520896.00000000006,23.1,1.78,217.37632438255054,208.3
520886.0,23.1,1.766,223.71829246142204,209.1
520875.99999999994,23.1,1.752,224.35339767076476,208.3
520866.0,23.1,1.739,223.14855036746204,208.6
520856.0,23.1,1.724,231.29357613421678,209.6
520846.00000000006,23.1,1.691,226.35329184425117,209.7
520836.0,23.1,1.677,223.45481611599993,210.0
520825.99999999994,23.1,1.663,216.66068075629482,209.0
520816.0,23.1,1.649,212.87091028761074,208.1
520806.0,23.1,1.635,217.25313232793502,208.7
520796.00000000006,23.1,1.621,213.77895408048403,209.1
520786.0,23.1,1.607,207.954258455404,209.5
520775.99999999994,23.1,1.592,210.56770709704924,209.1
520766.0,23.1,1.577,210.90340290966515,209.8
520756.0,23.1,1.563,206.3768851547348,208.7
520746.00000000006,23.1,1.548,202.5567478249938,209.3
520736.0,23.1,1.533,202.7086782342372,209.0
520725.99999999994,23.1,1.518,200.14813320360096,208.8
520716.0,23.1,1.523,197.40343593339372,208.8
520706.0,23.1,1.507,197.24236643525396,208.3
520696.00000000006,23.1,1.491,199.7280299125443,209.6
520686.0,23.1,1.476,203.69546669849038,209.7
520675.99999999994,23.1,1.46,201.67027938028278,209.2
520666.0,23.1,1.464,199.17080568979725,209.0
520656.0,23.1,1.448,208.9757824141881,208.9
520646.00000000006,23.1,1.451,198.17360428453378,208.9
520636.0,23.1,1.436,200.59108353507256,209.5
520625.99999999994,23.1,1.44,204.3859977224767,209.2
520616.0,23.1,1.424,207.20522458616006,209.1
520606.0,23.1,1.428,201.14189964947187,209.0
520596.00000000006,23.1,1.432,203.758804582249,209.1
520586.0,23.1,1.436,200.17043811242027,208.4
520575.99999999994,23.1,1.44,203.42547248921588,209.3
520566.0,23.1,1.444,205.42035908699594,209.0
520556.0,23.1,1.449,211.2583877926514,209.8
520546.00000000006,23.1,1.454,215.55081317503786,209.5
520536.0,23.1,1.458,220.32661122546068,208.5
520525.99999999994,23.1,1.483,225.17215906542418,208.5
520516.0,23.1,1.488,235.01577011604033,209.3
520506.0,23.1,1.512,237.5634446299485,209.9
520496.00000000006,23.1,1.517,239.45635365708617,210.6
520486.0,23.1,1.543,232.79086554237838,208.4
520475.99999999994,23.1,1.569,232.33476105332247,208.8
520466.0,23.1,1.576,230.89095840633553,209.6
520456.0,23.1,1.602,232.73507960739272,208.9
520446.00000000006,23.1,1.628,231.3339802376306,208.4
520436.0,23.1,1.655,241.2403946279206,208.9
520425.99999999994,23.1,1.681,243.27000593612678,209.5
520416.0,23.1,1.708,249.52367746086176,209.8
520406.0,23.1,1.735,249.93957236494836,210.0
520396.00000000006,23.1,1.782,239.34140543854346,209.1
520386.0,23.2,1.809,238.01317290414426,209.4
520375.99999999994,23.2,1.836,231.68344444807624,208.9
520366.0,23.2,1.882,224.91795384960736,209.1
520356.0,23.2,1.908,226.64717080896844,208.7
520346.00000000006,23.2,1.954,224.1427524434798,208.5
520336.0,23.2,1.981,227.2993454606292,208.8
520325.99999999994,23.2,2.027,229.25533496544978,209.7
520316.0,23.2,2.072,234.74268285165846,208.5
520306.0,23.2,2.117,230.60058478694174,208.6
520296.00000000006,23.2,2.162,233.92301778529907,210.1
520286.0,23.2,2.207,230.32953997112173,209.4
520275.99999999994,23.2,2.252,234.13416436720672,209.1
520266.0,23.2,2.296,238.88896579028287,209.8
520256.0,23.2,2.34,240.87295493897983,209.3
520246.00000000006,23.2,2.404,246.32246412221588,208.6
520236.0,23.2,2.447,247.1003682352176,209.5
520225.99999999994,23.2,2.51,250.78745315401204,208.5
520216.0,23.2,2.553,243.16072770547603,209.1
520206.0,23.2,2.616,238.42310352799862,208.9
520196.00000000006,23.2,2.658,234.68610329976863,209.1
520186.0,23.2,2.72,228.7630419503089,208.8
520175.99999999994,23.2,2.781,223.37741662402166,209.0
520166.0,23.2,2.823,221.05561058442584,209.4
520156.0,23.2,2.883,223.62974404078184,210.1
520146.00000000006,23.2,2.944,217.8009629500103,209.7
520136.0,23.2,2.984,223.98941409211108,210.3
520125.99999999994,23.2,3.044,227.3783735355835,209.5
520116.0,23.2,3.104,228.87834564758057,209.3
520106.0,23.2,3.143,229.73738145870655,209.7
520096.00000000006,23.2,3.181,231.55865048827815,208.2
520086.0,23.2,3.239,231.12075636405777,209.1
520075.99999999994,23.1,3.277,233.74184029367558,209.5
520066.0,23.1,3.334,232.45568865935815,209.2
520056.0,23.1,3.371,235.1600042216258,209.8
520046.00000000006,23.1,3.407,238.20709532731436,209.6
520036.0,23.1,3.443,242.40636016295775,209.5
520025.99999999994,23.1,3.477,242.91411717720837,209.9
520016.0,23.1,3.531,246.19646528867355,209.6
520006.0,23.1,3.565,245.7647295013877,209.2
519996.00000000006,23.1,3.597,242.35406601147713,209.1
519986.0,23.1,3.63,239.85849997327506,208.1
519975.99999999994,23.1,3.661,243.17988778616598,208.6
519966.0,23.1,3.692,242.98971287919505,208.9
519956.0,23.1,3.722,245.62557787811392,209.0
519946.00000000006,23.1,3.732,247.872113110669,207.9
519936.0,23.1,3.761,244.762424566832,208.8
519925.99999999994,23.1,3.79,240.0715355271941,209.1
519916.0,23.1,3.818,237.07327561500702,209.4
519906.0,23.1,3.826,240.68407213384208,209.5
519896.00000000006,23.1,3.854,247.76162928794554,208.7
519886.0,23.1,3.883,238.88,209.2
519875.99999999994,23.1,3.89,242.36,208.4
519866.0,23.1,3.918,248.78,208.4
519856.0,23.1,3.926,257.58,210.5
