age_calkaBP,AnIS-ID,tempanomNH,Transformed Year
-786.5,-3001.4,-4.724,78586.0
-786.4,-2978.9,-4.598,78576.0
-786.3,-2919.6,-4.476,78566.0
-786.2,-2967.6,-4.359,78556.0
-786.1,-3020.6,-4.272,78546.0
-786.0,-3078.3,-4.188,78536.0
-785.9,-3078.4,-4.14,78526.0
-785.8,-3039.1,-4.08,78516.0
-785.7,-2912.7,-4.056,78506.0
-785.6,-2848.1,-4.035,78496.0
-785.5,-2867.9,-4.013,78486.0
-785.4,-2928.4,-4.018,78476.0
-785.3,-2877.4,-4.034,78466.0
-785.2,-2823.9,-4.063,78456.0
-785.1,-2862.4,-4.094,78446.0
-785.0,-2834.7,-4.123,78436.0
-784.9,-2806.7,-4.155,78426.0
-784.8,-2793.2,-4.191,78416.0
-784.7,-2783.9,-4.241,78406.0
-784.6,-2773.9,-4.283,78396.0
-784.5,-2762.1,-4.32,78386.0
-784.4,-2800.4,-4.363,78376.0
-784.3,-2737.4,-4.402,78366.0
-784.2,-2744.9,-4.437,78356.0
-784.1,-2767.5,-4.468,78346.0
-784.0,-2719.5,-4.498,78336.0
-783.9,-2688.7,-4.516,78326.0
-783.8,-2696.9,-4.522,78316.0
-783.7,-2753.6,-4.538,78306.0
-783.6,-2682.7,-4.558,78296.0
-783.5,-2705.4,-4.566,78286.0
-783.4,-2855.1,-4.551,78276.0
-783.3,-2825.1,-4.55,78266.0
-783.2,-2698.1,-4.538,78256.0
-783.1,-2675.1,-4.507,78246.0
-783.0,-2689.4,-4.485,78236.0
-782.9,-2688.1,-4.463,78226.0
-782.8,-2686.0,-4.436,78216.0
-782.7,-2702.0,-4.405,78206.0
-782.6,-2683.0,-4.363,78196.0
-782.5,-2847.9,-4.344,78186.0
-782.4,-2670.9,-4.299,78176.0
-782.3,-2689.2,-4.269,78166.0
-782.2,-2680.9,-4.244,78156.0
-782.1,-2646.8,-4.213,78146.0
-782.0,-2772.1,-4.178,78136.0
-781.9,-2675.5,-4.143,78126.0
-781.8,-2713.2,-4.129,78116.0
-781.7,-2661.3,-4.111,78106.0
-781.6,-2613.2,-4.092,78096.0
-781.5,-2611.5,-4.072,78086.0
-781.4,-2553.4,-4.074,78076.0
-781.3,-2566.5,-4.058,78066.0
-781.2,-2567.1,-4.059,78056.0
-781.1,-2610.3,-4.061,78046.0
-781.0,-2577.4,-4.073,78036.0
-780.9,-2616.2,-4.077,78026.0
-780.8,-2538.7,-4.086,78016.0
-780.7,-2547.3,-4.093,78006.0
-780.6,-2679.7,-4.106,77996.0
-780.5,-2531.9,-4.119,77986.0
-780.4,-2562.8,-4.13,77976.0
-780.3,-2570.8,-4.166,77966.0
-780.2,-2628.0,-4.2,77956.0
-780.1,-2569.9,-4.215,77946.0
-780.0,-2577.3,-4.252,77936.0
-779.9,-2560.2,-4.291,77926.0
-779.8,-2622.8,-4.329,77916.0
-779.7,-2576.7,-4.367,77906.0
-779.6,-2585.0,-4.406,77896.0
-779.5,-2570.3,-4.442,77886.0
-779.4,-2638.6,-4.482,77876.0
-779.3,-2678.0,-4.518,77866.0
-779.2,-2590.4,-4.579,77856.0
-779.1,-2584.9,-4.633,77846.0
-779.0,-2612.9,-4.67,77836.0
-778.9,-2648.1,-4.725,77826.0
-778.8,-2672.1,-4.775,77816.0
-778.7,-2601.9,-4.85,77806.0
-778.6,-2650.4,-4.898,77796.0
-778.5,-2680.5,-4.97,77786.0
-778.4,-2642.8,-5.02,77776.0
-778.3,-2635.1,-5.089,77766.0
-778.2,-2656.0,-5.158,77756.0
-778.1,-2668.4,-5.221,77746.0
-778.0,-2643.2,-5.308,77736.0
-777.9,-2595.1,-5.371,77726.0
-777.8,-2573.6,-5.457,77716.0
-777.7,-2584.7,-5.541,77706.0
-777.6,-2578.6,-5.621,77696.0
-777.5,-2585.1,-5.703,77686.0
-777.4,-2600.9,-5.805,77676.0
-777.3,-2621.4,-5.883,77666.0
-777.2,-2593.9,-5.983,77656.0
-777.1,-2612.1,-6.055,77646.0
-777.0,-2632.3,-6.157,77636.0
-776.9,-2580.2,-6.23,77626.0
-776.8,-2580.3,-6.325,77616.0
-776.7,-2617.9,-6.42,77606.0
-776.6,-2689.5,-6.492,77596.0
-776.5,-2614.3,-6.586,77586.0
-776.4,-2626.8,-6.679,77576.0
-776.3,-2640.9,-6.768,77566.0
-776.2,-2630.3,-6.86,77556.0
-776.1,-2640.6,-6.953,77546.0
-776.0,-2645.5,-7.041,77536.0
-775.9,-2715.3,-7.125,77526.0
-775.8,-2708.4,-7.209,77516.0
-775.7,-2727.9,-7.293,77506.0
-775.6,-2758.9,-7.376,77496.0
-775.5,-2807.3,-7.461,77486.0
-775.4,-2778.8,-7.534,77476.0
-775.3,-2829.3,-7.61,77466.0
-775.2,-2823.8,-7.69,77456.0
-775.1,-2817.9,-7.762,77446.0
-775.0,-2847.0,-7.857,77436.0
-774.9,-2911.3,-7.932,77426.0
-774.8,-2943.3,-8.007,77416.0
-774.7,-2871.3,-8.079,77406.0
-774.6,-2948.5,-8.167,77396.0
-774.5,-2915.3,-8.24,77386.0
-774.4,-2970.3,-8.326,77376.0
-774.3,-2937.2,-8.394,77366.0
-774.2,-2977.5,-8.46,77356.0
-774.1,-2929.8,-8.546,77346.0
-774.0,-2950.8,-8.629,77336.0
-773.9,-2943.8,-8.697,77326.0
-773.8,-2959.7,-8.776,77316.0
-773.7,-2958.2,-8.843,77306.0
-773.6,-2976.8,-8.928,77296.0
-773.5,-3017.5,-9.017,77286.0
-773.4,-3013.5,-9.102,77276.0
-773.3,-3057.2,-9.185,77266.0
-773.2,-3022.0,-9.256,77256.0
-773.1,-3047.1,-9.344,77246.0
-773.0,-3061.4,-9.428,77236.0
-772.9,-3026.5,-9.514,77226.0
-772.8,-3034.0,-9.602,77216.0
-772.7,-3072.3,-9.667,77206.0
-772.6,-3078.5,-9.754,77196.0
-772.5,-3126.5,-9.844,77186.0
-772.4,-3096.1,-9.928,77176.0
-772.3,-3111.1,-10.011,77166.0
-772.2,-3094.9,-10.075,77156.0
-772.1,-3143.4,-10.159,77146.0
-772.0,-3107.4,-10.223,77136.0
-771.9,-3103.1,-10.305,77126.0
-771.8,-3085.4,-10.387,77116.0
-771.7,-3166.3,-10.45,77106.0
-771.6,-3104.0,-10.514,77096.0
-771.5,-3136.6,-10.596,77086.0
-771.4,-3120.3,-10.657,77076.0
-771.3,-3141.2,-10.739,77066.0
-771.2,-3134.3,-10.8,77056.0
-771.1,-3182.8,-10.859,77046.0
-771.0,-3142.2,-10.919,77036.0
-770.9,-3164.7,-11.0,77026.0
-770.8,-3153.2,-11.06,77016.0
-770.7,-3180.8,-11.117,77006.0
-770.6,-3178.5,-11.179,76996.0
-770.5,-3192.8,-11.235,76986.0
-770.4,-3176.6,-11.298,76976.0
-770.3,-3130.4,-11.353,76966.0
-770.2,-3160.7,-11.406,76956.0
-770.1,-3182.4,-11.463,76946.0
-770.0,-3216.7,-11.523,76936.0
-769.9,-3172.0,-11.583,76926.0
-769.8,-3205.1,-11.62,76916.0
-769.7,-3153.1,-11.676,76906.0
-769.6,-3195.6,-11.713,76896.0
-769.5,-3134.9,-11.773,76886.0
-769.4,-3112.8,-11.802,76876.0
-769.3,-3147.8,-11.837,76866.0
-769.2,-3179.4,-11.874,76856.0
-769.1,-3135.0,-11.927,76846.0
-769.0,-3216.2,-11.964,76836.0
-768.9,-3144.6,-12.005,76826.0
-768.8,-3184.2,-12.015,76816.0
-768.7,-3107.7,-12.053,76806.0
-768.6,-3187.2,-12.084,76796.0
-768.5,-3188.5,-12.122,76786.0
-768.4,-3148.9,-12.137,76776.0
-768.3,-3185.3,-12.171,76766.0
-768.2,-3183.2,-12.21,76756.0
-768.1,-3164.0,-12.242,76746.0
-768.0,-3157.6,-12.276,76736.0
-767.9,-3161.7,-12.306,76726.0
-767.8,-3178.7,-12.339,76716.0
-767.7,-3193.9,-12.373,76706.0
-767.6,-3177.4,-12.403,76696.0
-767.5,-3183.4,-12.437,76686.0
-767.4,-3184.6,-12.466,76676.0
-767.3,-3212.1,-12.498,76666.0
-767.2,-3174.3,-12.551,76656.0
-767.1,-3188.1,-12.58,76646.0
-767.0,-3176.0,-12.627,76636.0
-766.9,-3159.8,-12.654,76626.0
-766.8,-3197.5,-12.702,76616.0
-766.7,-3192.6,-12.751,76606.0
-766.6,-3193.6,-12.807,76596.0
-766.5,-3153.3,-12.857,76586.0
-766.4,-3164.9,-12.889,76576.0
-766.3,-3171.7,-12.945,76566.0
-766.2,-3181.5,-12.976,76556.0
-766.1,-3175.7,-13.014,76546.0
-766.0,-3162.7,-13.049,76536.0
-765.9,-3169.3,-13.061,76526.0
-765.8,-3174.4,-13.093,76516.0
-765.7,-3189.8,-13.104,76506.0
-765.6,-3180.7,-13.098,76496.0
-765.5,-3183.8,-13.106,76486.0
-765.4,-3186.3,-13.095,76476.0
-765.3,-3160.0,-13.083,76466.0
-765.2,-3174.1,-13.063,76456.0
-765.1,-3123.5,-13.046,76446.0
-765.0,-3161.0,-13.005,76436.0
-764.9,-3149.7,-12.987,76426.0
-764.8,-3157.2,-12.944,76416.0
-764.7,-3123.3,-12.873,76406.0
-764.6,-3134.5,-12.813,76396.0
-764.5,-3154.5,-12.762,76386.0
-764.4,-3165.5,-12.692,76376.0
-764.3,-3123.6,-12.638,76366.0
-764.2,-3157.7,-12.581,76356.0
-764.1,-3112.7,-12.529,76346.0
-764.0,-3126.1,-12.473,76336.0
-763.9,-3094.0,-12.438,76326.0
-763.8,-3106.1,-12.377,76316.0
-763.7,-3067.7,-12.341,76306.0
-763.6,-3076.9,-12.305,76296.0
-763.5,-3085.7,-12.295,76286.0
-763.4,-3064.8,-12.264,76276.0
-763.3,-3049.2,-12.237,76266.0
-763.2,-3082.8,-12.231,76256.0
-763.1,-3051.1,-12.209,76246.0
-763.0,-3052.9,-12.207,76236.0
-762.9,-3057.2,-12.21,76226.0
-762.8,-3060.3,-12.193,76216.0
-762.7,-3021.3,-12.199,76206.0
-762.6,-3029.2,-12.208,76196.0
-762.5,-3041.0,-12.206,76186.0
-762.4,-3015.8,-12.223,76176.0
-762.3,-3017.4,-12.225,76166.0
-762.2,-3014.3,-12.227,76156.0
-762.1,-3011.8,-12.237,76146.0
-762.0,-3034.7,-12.245,76136.0
-761.9,-3022.6,-12.238,76126.0
-761.8,-2992.6,-12.253,76116.0
-761.7,-3008.1,-12.224,76106.0
-761.6,-3013.7,-12.218,76096.0
-761.5,-3010.8,-12.214,76086.0
-761.4,-3003.5,-12.182,76076.0
-761.3,-3044.0,-12.156,76066.0
-761.2,-2990.3,-12.143,76056.0
-761.1,-2988.2,-12.113,76046.0
-761.0,-3004.7,-12.099,76036.0
-760.9,-3008.7,-12.069,76026.0
-760.8,-2995.7,-12.049,76016.0
-760.7,-2991.8,-12.034,76006.0
-760.6,-2982.1,-12.012,75996.0
-760.5,-2971.4,-11.991,75986.0
-760.4,-2989.6,-11.991,75976.0
-760.3,-2980.0,-11.992,75966.0
-760.2,-2973.8,-12.006,75956.0
-760.1,-2988.3,-12.026,75946.0
-760.0,-2980.5,-12.045,75936.0
-759.9,-2986.4,-12.082,75926.0
-759.8,-2958.6,-12.144,75916.0
-759.7,-2958.9,-12.199,75906.0
-759.6,-2986.7,-12.259,75896.0
-759.5,-2980.9,-12.341,75886.0
-759.4,-2987.6,-12.446,75876.0
-759.3,-2994.2,-12.527,75866.0
-759.2,-3020.8,-12.641,75856.0
-759.1,-3027.7,-12.748,75846.0
-759.0,-2995.2,-12.864,75836.0
-758.9,-3042.6,-12.974,75826.0
-758.8,-2972.6,-13.085,75816.0
-758.7,-2992.2,-13.202,75806.0
-758.6,-2918.5,-13.337,75796.0
-758.5,-2924.0,-13.449,75786.0
-758.4,-2939.6,-13.564,75776.0
-758.3,-2964.4,-13.687,75766.0
-758.2,-2897.7,-13.798,75756.0
-758.1,-2962.2,-13.916,75746.0
-758.0,-2922.8,-14.007,75736.0
-757.9,-2987.2,-14.098,75726.0
-757.8,-2883.3,-14.171,75716.0
-757.7,-2864.3,-14.261,75706.0
-757.6,-2886.4,-14.33,75696.0
-757.5,-2870.7,-14.398,75686.0
-757.4,-2802.9,-14.459,75676.0
-757.3,-2783.6,-14.49,75666.0
-757.2,-2759.5,-14.537,75656.0
-757.1,-2762.0,-14.581,75646.0
-757.0,-2771.8,-14.617,75636.0
-756.9,-2758.2,-14.63,75626.0
-756.8,-2718.3,-14.661,75616.0
-756.7,-2818.2,-14.687,75606.0
-756.6,-2795.8,-14.715,75596.0
-756.5,-2761.6,-14.737,75586.0
-756.4,-2678.5,-14.758,75576.0
-756.3,-2759.7,-14.775,75566.0
-756.2,-2776.2,-14.792,75556.0
-756.1,-2675.2,-14.808,75546.0
-756.0,-2689.8,-14.82,75536.0
-755.9,-2687.1,-14.814,75526.0
-755.8,-2747.7,-14.826,75516.0
-755.7,-2669.6,-14.841,75506.0
-755.6,-2742.4,-14.856,75496.0
-755.5,-2598.6,-14.869,75486.0
-755.4,-2655.1,-14.875,75476.0
-755.3,-2673.8,-14.896,75466.0
-755.2,-2589.2,-14.896,75456.0
-755.1,-2635.5,-14.893,75446.0
-755.0,-2680.9,-14.871,75436.0
-754.9,-2641.4,-14.858,75426.0
-754.8,-2670.9,-14.826,75416.0
-754.7,-2646.2,-14.824,75406.0
-754.6,-2721.1,-14.768,75396.0
-754.5,-2692.0,-14.745,75386.0
-754.4,-2724.7,-14.694,75376.0
-754.3,-2692.9,-14.648,75366.0
-754.2,-2694.5,-14.601,75356.0
-754.1,-2662.0,-14.535,75346.0
-754.0,-2763.4,-14.488,75336.0
-753.9,-2688.5,-14.42,75326.0
-753.8,-2673.5,-14.356,75316.0
-753.7,-2699.4,-14.288,75306.0
-753.6,-2729.7,-14.197,75296.0
-753.5,-2799.1,-14.134,75286.0
-753.4,-2744.5,-14.053,75276.0
-753.3,-2667.5,-13.967,75266.0
-753.2,-2700.4,-13.875,75256.0
-753.1,-2700.0,-13.81,75246.0
-753.0,-2674.0,-13.748,75236.0
-752.9,-2677.4,-13.686,75226.0
-752.8,-2803.4,-13.626,75216.0
-752.7,-2659.3,-13.571,75206.0
-752.6,-2679.6,-13.501,75196.0
-752.5,-2666.9,-13.469,75186.0
-752.4,-2684.8,-13.429,75176.0
-752.3,-2681.8,-13.381,75166.0
-752.2,-2740.2,-13.351,75156.0
-752.1,-2711.1,-13.308,75146.0
-752.0,-2734.4,-13.283,75136.0
-751.9,-2658.4,-13.26,75126.0
-751.8,-2671.2,-13.25,75116.0
-751.7,-2687.3,-13.212,75106.0
-751.6,-2684.3,-13.201,75096.0
-751.5,-2708.1,-13.192,75086.0
-751.4,-2703.0,-13.188,75076.0
-751.3,-2651.2,-13.183,75066.0
-751.2,-2641.6,-13.185,75056.0
-751.1,-2722.6,-13.184,75046.0
-751.0,-2698.7,-13.19,75036.0
-750.9,-2687.9,-13.196,75026.0
-750.8,-2696.7,-13.198,75016.0
-750.7,-2668.4,-13.225,75006.0
-750.6,-2659.4,-13.233,74996.0
-750.5,-2686.7,-13.238,74986.0
-750.4,-2715.2,-13.267,74976.0
-750.3,-2661.7,-13.299,74966.0
-750.2,-2679.0,-13.32,74956.0
-750.1,-2652.6,-13.349,74946.0
-750.0,-2667.6,-13.374,74936.0
-749.9,-2651.7,-13.394,74926.0
-749.8,-2659.4,-13.416,74916.0
-749.7,-2627.8,-13.457,74906.0
-749.6,-2677.0,-13.5,74896.0
-749.5,-2622.2,-13.542,74886.0
-749.4,-2684.9,-13.579,74876.0
-749.3,-2637.7,-13.622,74866.0
-749.2,-2684.6,-13.661,74856.0
-749.1,-2705.0,-13.682,74846.0
-749.0,-2646.4,-13.719,74836.0
-748.9,-2714.4,-13.751,74826.0
-748.8,-2664.6,-13.787,74816.0
-748.7,-2577.1,-13.824,74806.0
-748.6,-2653.7,-13.833,74796.0
-748.5,-2702.8,-13.862,74786.0
-748.4,-2648.0,-13.871,74776.0
-748.3,-2656.9,-13.881,74766.0
-748.2,-2601.7,-13.888,74756.0
-748.1,-2583.2,-13.89,74746.0
-748.0,-2666.7,-13.878,74736.0
-747.9,-2708.1,-13.864,74726.0
-747.8,-2711.5,-13.832,74716.0
-747.7,-2657.0,-13.793,74706.0
-747.6,-2654.9,-13.755,74696.0
-747.5,-2633.2,-13.71,74686.0
-747.4,-2667.8,-13.65,74676.0
-747.3,-2686.6,-13.59,74666.0
-747.2,-2647.6,-13.522,74656.0
-747.1,-2622.6,-13.454,74646.0
-747.0,-2641.4,-13.391,74636.0
-746.9,-2655.1,-13.302,74626.0
-746.8,-2650.8,-13.232,74616.0
-746.7,-2642.7,-13.141,74606.0
-746.6,-2652.6,-13.05,74596.0
-746.5,-2619.4,-12.938,74586.0
-746.4,-2653.5,-12.848,74576.0
-746.3,-2591.5,-12.732,74566.0
-746.2,-2639.3,-12.625,74556.0
-746.1,-2719.6,-12.496,74546.0
-746.0,-2606.0,-12.389,74536.0
-745.9,-2617.4,-12.26,74526.0
-745.8,-2622.3,-12.115,74516.0
-745.7,-2645.5,-11.992,74506.0
-745.6,-2620.5,-11.853,74496.0
-745.5,-2727.2,-11.692,74486.0
-745.4,-2585.1,-11.558,74476.0
-745.3,-2720.3,-11.407,74466.0
-745.2,-2646.9,-11.259,74456.0
-745.1,-2685.7,-11.097,74446.0
-745.0,-2625.7,-10.935,74436.0
-744.9,-2685.1,-10.777,74426.0
-744.8,-2688.5,-10.607,74416.0
-744.7,-2609.4,-10.438,74406.0
-744.6,-2696.1,-10.254,74396.0
-744.5,-2691.1,-10.076,74386.0
-744.4,-2635.1,-9.909,74376.0
-744.3,-2614.3,-9.751,74366.0
-744.2,-2701.7,-9.6,74356.0
-744.1,-2717.1,-9.445,74346.0
-744.0,-2712.0,-9.304,74336.0
-743.9,-2612.2,-9.222,74326.0
-743.8,-2640.1,-9.127,74316.0
-743.7,-2686.2,-9.011,74306.0
-743.6,-2584.2,-8.898,74296.0
-743.5,-2582.5,-8.767,74286.0
-743.4,-2587.8,-8.657,74276.0
-743.3,-2589.7,-8.555,74266.0
-743.2,-2636.2,-8.433,74256.0
-743.1,-2657.5,-8.331,74246.0
-743.0,-2635.7,-8.227,74236.0
-742.9,-2565.2,-8.124,74226.0
-742.8,-2540.6,-8.026,74216.0
-742.7,-2497.7,-7.912,74206.0
-742.6,-2585.0,-7.82,74196.0
-742.5,-2589.8,-7.739,74186.0
-742.4,-2541.5,-7.633,74176.0
-742.3,-2567.0,-7.57,74166.0
-742.2,-2547.4,-7.484,74156.0
-742.1,-2524.2,-7.425,74146.0
-742.0,-2550.4,-7.366,74136.0
-741.9,-2495.1,-7.337,74126.0
-741.8,-2489.1,-7.279,74116.0
-741.7,-2547.6,-7.245,74106.0
-741.6,-2525.5,-7.237,74096.0
-741.5,-2528.1,-7.211,74086.0
-741.4,-2536.2,-7.205,74076.0
-741.3,-2497.3,-7.209,74066.0
-741.2,-2520.5,-7.245,74056.0
-741.1,-2482.7,-7.281,74046.0
-741.0,-2540.4,-7.321,74036.0
-740.9,-2660.9,-7.379,74026.0
-740.8,-2617.2,-7.46,74016.0
-740.7,-2647.0,-7.559,74006.0
-740.6,-2602.4,-7.657,73996.0
-740.5,-2638.3,-7.754,73986.0
-740.4,-2623.4,-7.891,73976.0
-740.3,-2584.5,-8.031,73966.0
-740.2,-2549.5,-8.169,73956.0
-740.1,-2574.1,-8.327,73946.0
-740.0,-2631.7,-8.477,73936.0
-739.9,-2743.8,-8.627,73926.0
-739.8,-2797.7,-8.773,73916.0
-739.7,-2783.2,-8.946,73906.0
-739.6,-2836.0,-9.092,73896.0
-739.5,-2874.2,-9.246,73886.0
-739.4,-2969.4,-9.409,73876.0
-739.3,-2945.0,-9.551,73866.0
-739.2,-2893.6,-9.674,73856.0
-739.1,-2884.5,-9.812,73846.0
-739.0,-2983.4,-9.93,73836.0
-738.9,-2888.8,-10.011,73826.0
-738.8,-2921.0,-10.128,73816.0
-738.7,-2924.6,-10.22,73806.0
-738.6,-2894.3,-10.304,73796.0
-738.5,-2894.8,-10.375,73786.0
-738.4,-2889.3,-10.437,73776.0
-738.3,-2924.8,-10.493,73766.0
-738.2,-2908.6,-10.537,73756.0
-738.1,-2882.3,-10.576,73746.0
-738.0,-2919.5,-10.605,73736.0
-737.9,-2934.0,-10.627,73726.0
-737.8,-2902.8,-10.642,73716.0
-737.7,-2907.6,-10.651,73706.0
-737.6,-2921.8,-10.653,73696.0
-737.5,-3066.1,-10.651,73686.0
-737.4,-2942.8,-10.642,73676.0
-737.3,-2915.1,-10.634,73666.0
-737.2,-2867.8,-10.619,73656.0
-737.1,-2875.4,-10.612,73646.0
-737.0,-2875.3,-10.61,73636.0
-736.9,-2875.8,-10.586,73626.0
-736.8,-2865.3,-10.559,73616.0
-736.7,-2860.7,-10.533,73606.0
-736.6,-2896.4,-10.521,73596.0
-736.5,-2863.2,-10.472,73586.0
-736.4,-2886.1,-10.45,73576.0
-736.3,-2872.1,-10.434,73566.0
-736.2,-2855.9,-10.388,73556.0
-736.1,-2838.4,-10.351,73546.0
-736.0,-2890.3,-10.317,73536.0
-735.9,-2842.2,-10.269,73526.0
-735.8,-2878.9,-10.221,73516.0
-735.7,-2847.0,-10.191,73506.0
-735.6,-2836.6,-10.126,73496.0
-735.5,-2853.1,-10.082,73486.0
-735.4,-2819.5,-10.018,73476.0
-735.3,-2819.8,-9.975,73466.0
-735.2,-2827.6,-9.912,73456.0
-735.1,-2843.9,-9.852,73446.0
-735.0,-2818.3,-9.792,73436.0
-734.9,-2828.7,-9.724,73426.0
-734.8,-2798.4,-9.664,73416.0
-734.7,-2893.5,-9.583,73406.0
-734.6,-2805.1,-9.525,73396.0
-734.5,-2832.9,-9.446,73386.0
-734.4,-2885.3,-9.39,73376.0
-734.3,-2862.3,-9.333,73366.0
-734.2,-2893.8,-9.274,73356.0
-734.1,-2897.5,-9.218,73346.0
-734.0,-2830.7,-9.156,73336.0
-733.9,-2823.2,-9.097,73326.0
-733.8,-2875.0,-9.062,73316.0
-733.7,-2840.4,-9.027,73306.0
-733.6,-2915.9,-8.993,73296.0
-733.5,-2992.2,-8.961,73286.0
-733.4,-2969.6,-8.935,73276.0
-733.3,-2997.4,-8.915,73266.0
-733.2,-3014.6,-8.922,73256.0
-733.1,-2982.7,-8.908,73246.0
-733.0,-2976.7,-8.915,73236.0
-732.9,-2984.8,-8.92,73226.0
-732.8,-2943.8,-8.928,73216.0
-732.7,-2964.4,-8.952,73206.0
-732.6,-2975.4,-8.962,73196.0
-732.5,-2970.5,-8.993,73186.0
-732.4,-2944.0,-9.022,73176.0
-732.3,-2948.9,-9.048,73166.0
-732.2,-2946.5,-9.079,73156.0
-732.1,-2961.9,-9.11,73146.0
-732.0,-2984.9,-9.14,73136.0
-731.9,-2969.7,-9.176,73126.0
-731.8,-2976.5,-9.208,73116.0
-731.7,-2951.1,-9.242,73106.0
-731.6,-2931.1,-9.27,73096.0
-731.5,-2939.2,-9.299,73086.0
-731.4,-2933.8,-9.328,73076.0
-731.3,-3002.3,-9.378,73066.0
-731.2,-2975.4,-9.403,73056.0
-731.1,-2972.1,-9.445,73046.0
-731.0,-2965.7,-9.464,73036.0
-730.9,-2943.8,-9.5,73026.0
-730.8,-2969.5,-9.533,73016.0
-730.7,-2938.9,-9.566,73006.0
-730.6,-2916.2,-9.59,72996.0
-730.5,-2977.7,-9.634,72986.0
-730.4,-2939.2,-9.658,72976.0
-730.3,-2928.7,-9.698,72966.0
-730.2,-2950.6,-9.735,72956.0
-730.1,-2922.7,-9.791,72946.0
-730.0,-2927.0,-9.843,72936.0
-729.9,-2972.6,-9.897,72926.0
-729.8,-2920.4,-9.948,72916.0
-729.7,-2981.6,-10.017,72906.0
-729.6,-2956.9,-10.084,72896.0
-729.5,-2949.5,-10.153,72886.0
-729.4,-2954.7,-10.222,72876.0
-729.3,-3034.2,-10.309,72866.0
-729.2,-2936.9,-10.377,72856.0
-729.1,-2959.2,-10.461,72846.0
-729.0,-2949.1,-10.531,72836.0
-728.9,-3015.8,-10.619,72826.0
-728.8,-2965.8,-10.703,72816.0
-728.7,-2988.9,-10.763,72806.0
-728.6,-3016.2,-10.833,72796.0
-728.5,-2986.2,-10.888,72786.0
-728.4,-2990.9,-10.97,72776.0
-728.3,-2996.3,-11.049,72766.0
-728.2,-2991.8,-11.109,72756.0
-728.1,-3026.3,-11.192,72746.0
-728.0,-2999.7,-11.251,72736.0
-727.9,-3006.7,-11.327,72726.0
-727.8,-3005.8,-11.385,72716.0
-727.7,-2992.1,-11.46,72706.0
-727.6,-3035.5,-11.511,72696.0
-727.5,-2972.8,-11.577,72686.0
-727.4,-2976.0,-11.628,72676.0
-727.3,-3034.8,-11.697,72666.0
-727.2,-2983.5,-11.739,72656.0
-727.1,-3013.4,-11.799,72646.0
-727.0,-2991.5,-11.856,72636.0
-726.9,-3003.0,-11.913,72626.0
-726.8,-2980.4,-11.969,72616.0
-726.7,-2993.0,-12.038,72606.0
-726.6,-3000.6,-12.091,72596.0
-726.5,-3023.0,-12.137,72586.0
-726.4,-3005.5,-12.209,72576.0
-726.3,-3003.2,-12.278,72566.0
-726.2,-3029.9,-12.349,72556.0
-726.1,-3011.6,-12.418,72546.0
-726.0,-2992.4,-12.508,72536.0
-725.9,-3037.2,-12.599,72526.0
-725.8,-3014.4,-12.689,72516.0
-725.7,-2919.8,-12.782,72506.0
-725.6,-2818.8,-12.862,72496.0
-725.5,-2927.2,-12.965,72486.0
-725.4,-2841.3,-13.045,72476.0
-725.3,-2874.3,-13.144,72466.0
-725.2,-2925.3,-13.239,72456.0
-725.1,-2920.1,-13.344,72446.0
-725.0,-2856.0,-13.454,72436.0
-724.9,-2835.2,-13.555,72426.0
-724.8,-2880.7,-13.658,72416.0
-724.7,-2844.5,-13.769,72406.0
-724.6,-2866.6,-13.876,72396.0
-724.5,-2820.3,-13.985,72386.0
-724.4,-2804.2,-14.091,72376.0
-724.3,-2806.1,-14.2,72366.0
-724.2,-2862.2,-14.31,72356.0
-724.1,-2775.0,-14.416,72346.0
-724.0,-2738.4,-14.508,72336.0
-723.9,-2776.4,-14.596,72326.0
-723.8,-2734.0,-14.696,72316.0
-723.7,-2718.3,-14.784,72306.0
-723.6,-2714.8,-14.861,72296.0
-723.5,-2692.6,-14.931,72286.0
-723.4,-2697.3,-15.007,72276.0
-723.3,-2686.4,-15.066,72266.0
-723.2,-2657.2,-15.137,72256.0
-723.1,-2664.7,-15.187,72246.0
-723.0,-2656.3,-15.238,72236.0
-722.9,-2587.9,-15.294,72226.0
-722.8,-2600.2,-15.337,72216.0
-722.7,-2608.0,-15.378,72206.0
-722.6,-2579.5,-15.418,72196.0
-722.5,-2632.6,-15.443,72186.0
-722.4,-2586.8,-15.486,72176.0
-722.3,-2619.5,-15.509,72166.0
-722.2,-2625.6,-15.544,72156.0
-722.1,-2580.1,-15.562,72146.0
-722.0,-2610.6,-15.593,72136.0
-721.9,-2612.4,-15.606,72126.0
-721.8,-2576.1,-15.645,72116.0
-721.7,-2577.8,-15.656,72106.0
-721.6,-2561.6,-15.671,72096.0
-721.5,-2563.4,-15.706,72086.0
-721.4,-2616.0,-15.725,72076.0
-721.3,-2554.6,-15.739,72066.0
-721.2,-2558.9,-15.752,72056.0
-721.1,-2564.4,-15.773,72046.0
-721.0,-2595.1,-15.788,72036.0
-720.9,-2551.9,-15.809,72026.0
-720.8,-2551.3,-15.814,72016.0
-720.7,-2527.4,-15.831,72006.0
-720.6,-2569.3,-15.84,71996.0
-720.5,-2549.2,-15.845,71986.0
-720.4,-2532.6,-15.85,71976.0
-720.3,-2528.1,-15.856,71966.0
-720.2,-2524.6,-15.848,71956.0
-720.1,-2507.6,-15.84,71946.0
